purchase_date,item_name,item_price,purchase_month,顧客名,かな,地域,メールアドレス,登録日
2019-03-09 08:36:41,商品F,600.0,201903,東光博,ひがし みつひろ,A市,higashi_mitsuhiro@example.com,2018-02-06 00:00:00
2019-05-02 03:54:03,商品L,1200.0,201905,本多フミヤ,ほんだ ふみや,F市,honnda_fumiya@example.com,2017-05-23 00:00:00
2019-04-02 13:46:44,商品P,1600.0,201904,西島知世,にしじま ちせ,A市,nishijima_chise@example.com,2018-03-11 00:00:00
2019-01-11 21:07:21,商品S,1900.0,201901,井川真悠子,いがわ まゆこ,F市,igawa_mayuko@example.com,2017-03-04 00:00:00
2019-03-07 00:47:26,商品D,400.0,201903,手塚雅之,てづか まさゆき,E市,teduka_masayuki@example.com,2017-07-05 00:00:00
2019-07-04 04:11:48,商品W,2300.0,201907,那須蒼甫,なす そうすけ,A市,nasu_sousuke@example.com,2017-04-22 00:00:00
2019-01-04 14:34:29,商品B,200.0,201901,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19 00:00:00
2019-05-25 05:46:54,商品F,600.0,201905,鈴木一哉,すずき かずや,C市,suzuki_kazuya@example.com,2017-04-09 00:00:00
2019-01-19 07:03:14,商品O,1500.0,201901,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19 00:00:00
2019-04-05 05:12:56,商品F,600.0,201904,井川真悠子,いがわ まゆこ,F市,igawa_mayuko@example.com,2017-03-04 00:00:00
2019-07-20 08:36:45,商品C,300.0,201907,石野仁,いしの じん,E市,ishino_jin@example.com,2017-04-07 00:00:00
2019-06-12 00:55:59,商品P,1600.0,201906,榎本薫,えのもと かおる,C市,enomoto_kaoru@example.com,2017-06-15 00:00:00
2019-04-13 19:40:57,商品Y,2500.0,201904,田畑正敏,たばた まさとし,A市,tabata_masatoshi@example.com,2018-02-06 00:00:00
2019-05-14 17:14:59,商品I,900.0,201905,矢部夏空,やべ そら,F市,yabe_sora@example.com,2017-03-25 00:00:00
2019-06-25 11:30:30,商品D,400.0,201906,外山広司,そとやま こうじ,C市,sotoyama_kouji@example.com,2017-06-28 00:00:00
2019-06-22 15:33:30,商品B,200.0,201906,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-05-31 12:21:44,商品T,2000.0,201905,岡村希,おかむら のぞみ,H市,okamura_nozomi@example.com,2018-05-19 00:00:00
2019-06-22 04:59:55,商品D,400.0,201906,大地礼子,おおち れいこ,E市,oochi_reiko@example.com,2017-05-09 00:00:00
2019-01-13 19:34:24,商品H,800.0,201901,外山広司,そとやま こうじ,C市,sotoyama_kouji@example.com,2017-06-28 00:00:00
2019-05-06 05:26:22,商品S,1900.0,201905,今茜,こん あかね,F市,kon_akane@example.com,2018-05-20 00:00:00
2019-05-23 14:17:40,商品G,700.0,201905,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-05-20 03:01:56,商品A,100.0,201905,松居満,まつい みつる,A市,matsui_mitsuru@example.com,2018-03-04 00:00:00
2019-03-14 22:28:11,商品V,2200.0,201903,相原ひとり,あいはら ひとり,H市,aihara_hitori@example.com,2018-06-11 00:00:00
2019-06-12 01:12:12,商品E,500.0,201906,大倉晃司,おおくら こうじ,E市,ookura_kouji@example.com,2018-03-31 00:00:00
2019-02-03 00:52:16,商品K,1100.0,201902,楠哲平,くすのき てっぺい,E市,kusunoki_teppei@example.com,2017-01-04 00:00:00
2019-04-30 16:52:12,商品D,400.0,201904,植木沙知絵,うえき さちえ,F市,ueki_sachie@example.com,2018-03-15 00:00:00
2019-01-20 18:49:46,商品L,1200.0,201901,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-04-29 17:05:09,商品K,1100.0,201904,原口俊二,はらぐち しゅんじ,F市,haraguchi_shunji@example.com,2018-03-05 00:00:00
2019-02-01 04:29:07,商品P,1600.0,201902,牧田玲那,まきた れな,A市,makita_rena@example.com,2017-05-13 00:00:00
2019-02-13 06:08:11,商品V,2200.0,201902,東光博,ひがし みつひろ,A市,higashi_mitsuhiro@example.com,2018-02-06 00:00:00
2019-03-14 10:12:12,商品R,1800.0,201903,那須蒼甫,なす そうすけ,A市,nasu_sousuke@example.com,2017-04-22 00:00:00
2019-01-19 05:22:56,商品Y,2500.0,201901,杉田将也,すぎた まさや,A市,sugita_masaya@example.com,2018-04-16 00:00:00
2019-01-06 16:19:41,商品J,1000.0,201901,青山鉄洋,あおやま てつひろ,C市,aoyama_tetsuhiro@example.com,2017-01-07 00:00:00
2019-05-09 04:41:12,商品L,1200.0,201905,井村俊二,いむら しゅんじ,D市,imura_shunji@example.com,2017-04-14 00:00:00
2019-02-25 01:27:48,商品Y,2500.0,201902,小松季衣,こまつ としえ,E市,komatsu_toshie@example.com,2018-06-20 00:00:00
2019-04-09 11:33:54,商品I,900.0,201904,島袋友以乃,しまぶくろ ゆいの,C市,shimabukuro_yuino@example.com,2018-04-14 00:00:00
2019-03-30 18:50:18,商品Y,2500.0,201903,梅村秀樹,うめむら ひでき,F市,umemura_hideki@example.com,2017-04-01 00:00:00
2019-02-13 10:11:34,商品T,2000.0,201902,堀内聡,ほりうち さとし,B市,horiuchi_satoshi@example.com,2018-05-15 00:00:00
2019-04-26 22:51:52,商品T,2000.0,201904,松谷愛子,まつたに あいこ,D市,matsutani_aiko@example.com,2018-07-30 00:00:00
2019-06-17 14:24:55,商品T,2000.0,201906,井川真悠子,いがわ まゆこ,F市,igawa_mayuko@example.com,2017-03-04 00:00:00
2019-05-31 00:26:22,商品M,1300.0,201905,井川真悠子,いがわ まゆこ,F市,igawa_mayuko@example.com,2017-03-04 00:00:00
2019-02-17 01:09:57,商品P,1600.0,201902,中仁晶,なか ひろあき,G市,naka_hiroaki@example.com,2018-01-29 00:00:00
2019-05-01 17:42:48,商品Y,2500.0,201905,神原美嘉,かんばら みか,D市,kannbara_mika@example.com,2017-03-23 00:00:00
2019-07-10 15:01:52,商品J,1000.0,201907,新村美月,にいむら みづき,D市,niimura_miduki@example.com,2018-06-17 00:00:00
2019-07-16 20:10:16,商品P,1600.0,201907,根本博明,ねもと ひろあき,E市,nemoto_hiroaki@example.com,2017-07-02 00:00:00
2019-01-20 11:07:11,商品R,1800.0,201901,黄川田博之,きかわだ ひろゆき,C市,kikawada_hiroyuki@example.com,2018-02-14 00:00:00
2019-03-18 21:10:23,商品G,700.0,201903,荻野愛,おぎの あい,F市,ogino_ai@example.com,2017-05-17 00:00:00
2019-01-14 04:37:33,商品F,600.0,201901,深井照生,ふかい てるお,A市,fukai_teruo@example.com,2018-02-21 00:00:00
2019-02-14 04:44:24,商品S,1900.0,201902,内田聡,うちだ さとし,E市,uchida_satoshi@example.com,2018-03-08 00:00:00
2019-06-26 02:02:14,商品L,1200.0,201906,赤木愛梨,あかぎ あいり,F市,akagi_airi@example.com,2018-07-29 00:00:00
2019-04-04 09:26:20,商品C,300.0,201904,手塚雅之,てづか まさゆき,E市,teduka_masayuki@example.com,2017-07-05 00:00:00
2019-02-13 00:26:50,商品C,300.0,201902,清水裕次郎,しみず ゆうじろう,C市,shimizu_yuujirou@example.com,2018-03-09 00:00:00
2019-06-11 08:47:39,商品S,1900.0,201906,松岡ノブヒコ,まつおか のぶひこ,B市,matsuoka_nobuhiko@example.com,2018-05-02 00:00:00
2019-03-06 07:56:19,商品N,1400.0,201903,唐沢涼,からさわ りょう,H市,karasawa_ryou@example.com,2018-02-27 00:00:00
2019-05-30 17:56:36,商品A,100.0,201905,谷本愛梨,たにもと あいり,C市,tanimoto_airi@example.com,2018-06-25 00:00:00
2019-03-31 11:12:45,商品R,1800.0,201903,清水佑,しみず たすく,G市,shimizu_tasuku@example.com,2018-02-17 00:00:00
2019-01-16 20:21:28,商品M,1300.0,201901,岩佐孝太郎,いわさ こうたろう,D市,iwasa_koutarou@example.com,2018-01-29 00:00:00
2019-07-30 21:14:35,商品V,2200.0,201907,島孝太郎,しま こうたろう,B市,shima_koutarou@example.com,2018-03-13 00:00:00
2019-03-22 10:37:26,商品X,2400.0,201903,山口法子,やまぐち のりこ,B市,yamaguchi_noriko@example.com,2018-06-16 00:00:00
2019-04-11 20:08:34,商品Y,2500.0,201904,杉田将也,すぎた まさや,A市,sugita_masaya@example.com,2018-04-16 00:00:00
2019-03-07 08:51:47,商品Q,1700.0,201903,井口寛治,いぐち かんじ,B市,iguchi_kanji@example.com,2017-02-19 00:00:00
2019-02-11 21:34:36,商品N,1400.0,201902,那須蒼甫,なす そうすけ,A市,nasu_sousuke@example.com,2017-04-22 00:00:00
2019-05-17 23:30:32,商品X,2400.0,201905,白鳥りえ,しらとり りえ,F市,shiratori_rie@example.com,2017-04-29 00:00:00
2019-04-22 09:20:07,商品Y,2500.0,201904,新谷智花,あらや ともか,F市,araya_tomoka@example.com,2017-02-14 00:00:00
2019-03-19 20:34:56,商品E,500.0,201903,根本博明,ねもと ひろあき,E市,nemoto_hiroaki@example.com,2017-07-02 00:00:00
2019-07-27 14:16:05,商品W,2300.0,201907,進藤瞬,しんどう しゅん,A市,shinndou_shun@example.com,2017-07-04 00:00:00
2019-05-26 16:58:17,商品N,1400.0,201905,若杉徹,わかすぎ とおる,G市,wakasugi_tohru@example.com,2017-03-24 00:00:00
2019-07-02 17:38:57,商品V,2200.0,201907,若杉徹,わかすぎ とおる,G市,wakasugi_tohru@example.com,2017-03-24 00:00:00
2019-06-06 14:21:32,商品I,900.0,201906,熊倉明日,くまくら めいび,G市,kumakura_meibi@example.com,2018-05-07 00:00:00
2019-07-26 05:50:05,商品H,800.0,201907,深田信輔,ふかだ しんすけ,G市,fukada_shinsuke@example.com,2017-07-07 00:00:00
2019-04-10 21:25:28,商品Y,2500.0,201904,相川良介,あいかわ りょうすけ,B市,aikawa_ryousuke@example.com,2017-07-03 00:00:00
2019-01-27 12:19:27,商品R,1800.0,201901,石田佑,いしだ たすく,E市,ishida_tasuku@example.com,2018-05-12 00:00:00
2019-06-24 23:53:49,商品T,2000.0,201906,島袋友以乃,しまぶくろ ゆいの,C市,shimabukuro_yuino@example.com,2018-04-14 00:00:00
2019-05-31 20:41:16,商品T,2000.0,201905,本橋直人,もとはし なおと,F市,motohashi_naoto@example.com,2017-03-03 00:00:00
2019-02-02 01:56:59,商品P,1600.0,201902,合田光,あいだ ひかる,D市,aida_hikaru@example.com,2018-05-22 00:00:00
2019-04-02 22:33:17,商品R,1800.0,201904,横田遥,よこた はるか,H市,yokota_haruka@example.com,2018-02-24 00:00:00
2019-05-22 17:55:41,商品Y,2500.0,201905,島崎礼子,しまざき れいこ,C市,shimazaki_reiko@example.com,2017-02-18 00:00:00
2019-03-07 08:59:52,商品Y,2500.0,201903,麻生莉緒,あそう りお,D市,asou_rio@example.com,2018-07-22 00:00:00
2019-06-19 11:36:11,商品S,1900.0,201906,丸山光臣,まるやま みつおみ,G市,maruyama_mitsuomi@example.com,2017-01-30 00:00:00
2019-05-04 01:26:28,商品S,1900.0,201905,松岡ノブヒコ,まつおか のぶひこ,B市,matsuoka_nobuhiko@example.com,2018-05-02 00:00:00
2019-06-07 10:22:53,商品B,200.0,201906,福島友也,ふくしま ともや,B市,fukushima_tomoya@example.com,2017-07-01 00:00:00
2019-05-08 10:38:10,商品V,2200.0,201905,星野美嘉,ほしの みか,G市,hoshino_mika1@example.com,2018-03-29 00:00:00
2019-01-18 23:46:40,商品P,1600.0,201901,新村丈史,にいむら たけし,B市,niimura_takeshi@example.com,2017-05-19 00:00:00
2019-05-31 22:33:25,商品A,100.0,201905,島孝太郎,しま こうたろう,B市,shima_koutarou@example.com,2018-03-13 00:00:00
2019-06-21 01:19:42,商品T,2000.0,201906,島孝太郎,しま こうたろう,B市,shima_koutarou@example.com,2018-03-13 00:00:00
2019-07-22 23:10:19,商品W,2300.0,201907,吉岡サダヲ,よしおか さだお,A市,yoshioka_sadawo@example.com,2018-05-09 00:00:00
2019-06-19 07:16:52,商品J,1000.0,201906,井上桃子,いのうえ ももこ,F市,inoue_momoko@example.com,2018-06-18 00:00:00
2019-01-14 09:53:39,商品X,2400.0,201901,赤木だん吉,あかぎ だんきち,F市,akagi_dankichi@example.com,2018-07-16 00:00:00
2019-04-02 05:14:54,商品P,1600.0,201904,楠高史,くすのき たかし,G市,kusunoki_takashi@example.com,2017-04-11 00:00:00
2019-06-11 04:51:37,商品I,900.0,201906,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-02-27 13:39:44,商品X,2400.0,201902,沖遥,おき はるか,B市,oki_haruka@example.com,2018-07-21 00:00:00
2019-07-09 07:44:54,商品P,1600.0,201907,香椎優一,かしい ゆういち,H市,kashii_yuuichi@example.com,2017-06-12 00:00:00
2019-02-19 11:29:36,商品D,400.0,201902,牧田玲那,まきた れな,A市,makita_rena@example.com,2017-05-13 00:00:00
2019-03-20 07:55:51,商品J,1000.0,201903,沖遥,おき はるか,B市,oki_haruka@example.com,2018-07-21 00:00:00
2019-07-10 23:41:29,商品A,100.0,201907,林勇,はやし ゆう,C市,hayashi_yuu@example.com,2018-07-28 00:00:00
2019-06-07 09:14:24,商品S,1900.0,201906,進藤瞬,しんどう しゅん,A市,shinndou_shun@example.com,2017-07-04 00:00:00
2019-02-28 09:58:08,商品Q,1700.0,201902,菅原誠治,すがわら せいじ,C市,sugawara_seiji@example.com,2018-06-28 00:00:00
2019-07-07 09:51:53,商品J,1000.0,201907,矢部美幸,やべ みゆき,F市,yabe_miyuki@example.com,2017-05-25 00:00:00
2019-01-19 04:04:14,商品F,600.0,201901,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-19 00:00:00
2019-02-14 07:31:57,商品F,600.0,201902,さだ千佳子,さだ ちかこ,H市,sada_chikako@example.com,2017-07-01 00:00:00
2019-02-05 02:05:51,商品P,1600.0,201902,土屋朝陽,つちや あさひ,F市,tsuchiya_asahi@example.com,2017-03-21 00:00:00
2019-02-12 00:36:12,商品N,1400.0,201902,岡慶太,おか けいた,C市,oka_keita@example.com,2018-07-22 00:00:00
2019-07-10 19:50:11,商品P,1600.0,201907,熊井憲史,くまい のりひと,A市,kumai_norihito@example.com,2017-03-29 00:00:00
2019-07-12 08:38:52,商品D,400.0,201907,手塚進,てづか すすむ,A市,teduka_susumu@example.com,2018-05-01 00:00:00
2019-02-05 09:36:03,商品R,1800.0,201902,赤木だん吉,あかぎ だんきち,F市,akagi_dankichi@example.com,2018-07-16 00:00:00
2019-06-15 16:17:17,商品W,2300.0,201906,吉岡サダヲ,よしおか さだお,A市,yoshioka_sadawo@example.com,2018-05-09 00:00:00
2019-06-08 04:35:04,商品I,900.0,201906,大地礼子,おおち れいこ,E市,oochi_reiko@example.com,2017-05-09 00:00:00
2019-02-23 14:38:53,商品I,900.0,201902,小栗正義,おぐり まさよし,G市,oguri_masayoshi@example.com,2017-07-05 00:00:00
2019-03-05 11:16:36,商品A,100.0,201903,福本美幸,ふくもと みゆき,F市,fukumoto_miyuki@example.com,2017-01-08 00:00:00
2019-03-25 09:47:13,商品M,1300.0,201903,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-19 00:00:00
2019-04-26 02:22:22,商品W,2300.0,201904,相川良介,あいかわ りょうすけ,B市,aikawa_ryousuke@example.com,2017-07-03 00:00:00
2019-07-12 12:39:40,商品U,2100.0,201907,野本仁晶,のもと ひろあき,G市,nomoto_hiroaki@example.com,2017-06-19 00:00:00
2019-04-28 18:27:16,商品T,2000.0,201904,井村俊二,いむら しゅんじ,D市,imura_shunji@example.com,2017-04-14 00:00:00
2019-07-02 01:00:35,商品A,100.0,201907,平賀一哉,ひらが かずや,B市,hiraga_kazuya@example.com,2017-05-23 00:00:00
2019-03-20 19:42:21,商品Q,1700.0,201903,那須蒼甫,なす そうすけ,A市,nasu_sousuke@example.com,2017-04-22 00:00:00
2019-01-04 21:47:08,商品S,1900.0,201901,牧田玲那,まきた れな,A市,makita_rena@example.com,2017-05-13 00:00:00
2019-05-26 10:26:28,商品Y,2500.0,201905,島英嗣,しま ひでつぐ,D市,shima_hidetsugu@example.com,2018-02-02 00:00:00
2019-05-17 18:15:27,商品Y,2500.0,201905,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19 00:00:00
2019-01-14 04:53:41,商品K,1100.0,201901,芦田博之,あしだ ひろゆき,E市,ashida_hiroyuki@example.com,2018-07-13 00:00:00
2019-06-20 12:41:33,商品Q,1700.0,201906,本多フミヤ,ほんだ ふみや,F市,honnda_fumiya@example.com,2017-05-23 00:00:00
2019-06-13 20:42:21,商品R,1800.0,201906,楠高史,くすのき たかし,G市,kusunoki_takashi@example.com,2017-04-11 00:00:00
2019-06-17 10:26:43,商品J,1000.0,201906,矢部夏空,やべ そら,F市,yabe_sora@example.com,2017-03-25 00:00:00
2019-01-10 09:13:47,商品O,1500.0,201901,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-03-02 14:51:52,商品C,300.0,201903,沖遥,おき はるか,B市,oki_haruka@example.com,2018-07-21 00:00:00
2019-03-11 03:37:15,商品P,1600.0,201903,大滝麗奈,おおたき れな,C市,ootaki_rena@example.com,2017-05-30 00:00:00
2019-04-20 05:06:01,商品D,400.0,201904,菅原誠治,すがわら せいじ,C市,sugawara_seiji@example.com,2018-06-28 00:00:00
2019-07-10 02:52:05,商品F,600.0,201907,市田寿明,いちだ としあき,E市,ichida_toshiaki@example.com,2017-04-08 00:00:00
2019-03-28 16:43:45,商品U,2100.0,201903,深井菜々美,ふかい ななみ,C市,fukai_nanami@example.com,2017-01-26 00:00:00
2019-07-04 17:34:08,商品H,800.0,201907,石田郁恵,いしだ いくえ,B市,ishida_ikue@example.com,2017-02-05 00:00:00
2019-05-19 06:05:49,商品W,2300.0,201905,牧田玲那,まきた れな,A市,makita_rena@example.com,2017-05-13 00:00:00
2019-05-15 00:31:05,商品R,1800.0,201905,梅村秀樹,うめむら ひでき,F市,umemura_hideki@example.com,2017-04-01 00:00:00
2019-03-24 15:21:00,商品H,800.0,201903,田辺きみまろ,たなべ きみまろ,C市,tanabe_kimimaro@example.com,2017-02-12 00:00:00
2019-06-02 19:00:44,商品J,1000.0,201906,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-07-04 10:38:15,商品H,800.0,201907,荻野愛,おぎの あい,F市,ogino_ai@example.com,2017-05-17 00:00:00
2019-03-26 03:57:53,商品R,1800.0,201903,小平陽子,こひら ようこ,B市,kohira_youko@example.com,2018-01-21 00:00:00
2019-05-10 06:23:33,商品N,1400.0,201905,谷本愛梨,たにもと あいり,C市,tanimoto_airi@example.com,2018-06-25 00:00:00
2019-07-31 04:22:08,商品F,600.0,201907,田辺きみまろ,たなべ きみまろ,C市,tanabe_kimimaro@example.com,2017-02-12 00:00:00
2019-02-04 20:42:41,商品V,2200.0,201902,沖遥,おき はるか,B市,oki_haruka@example.com,2018-07-21 00:00:00
2019-07-30 02:42:33,商品M,1300.0,201907,堀サンタマリア,ほり さんたまりあ,G市,hori_stmaria@example.com,2018-04-24 00:00:00
2019-07-12 19:55:36,商品O,1500.0,201907,清水佑,しみず たすく,G市,shimizu_tasuku@example.com,2018-02-17 00:00:00
2019-03-18 01:09:06,商品N,1400.0,201903,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-19 00:00:00
2019-03-20 12:24:20,商品T,2000.0,201903,村山知世,むらやま ちせ,D市,murayama_chise@example.com,2017-04-12 00:00:00
2019-06-07 17:41:12,商品S,1900.0,201906,唐沢涼,からさわ りょう,H市,karasawa_ryou@example.com,2018-02-27 00:00:00
2019-02-14 10:26:11,商品N,1400.0,201902,丸山光臣,まるやま みつおみ,G市,maruyama_mitsuomi@example.com,2017-01-30 00:00:00
2019-05-30 16:57:04,商品O,1500.0,201905,手塚進,てづか すすむ,A市,teduka_susumu@example.com,2018-05-01 00:00:00
2019-05-15 23:07:33,商品X,2400.0,201905,新村美月,にいむら みづき,D市,niimura_miduki@example.com,2018-06-17 00:00:00
2019-07-05 06:54:26,商品F,600.0,201907,石田花,いしだ はな,C市,ishida_hana@example.com,2017-05-17 00:00:00
2019-07-16 02:39:08,商品I,900.0,201907,栗田憲一,くりた けんいち,E市,kurita_kenichi@example.com,2018-01-27 00:00:00
2019-01-03 09:51:58,商品R,1800.0,201901,尾上勝久,おがみ かつひさ,D市,ogami_katsuhisa@example.com,2017-07-20 00:00:00
2019-07-24 13:22:18,商品T,2000.0,201907,深井照生,ふかい てるお,A市,fukai_teruo@example.com,2018-02-21 00:00:00
2019-04-27 11:27:27,商品H,800.0,201904,岩佐孝太郎,いわさ こうたろう,D市,iwasa_koutarou@example.com,2018-01-29 00:00:00
2019-01-25 04:12:26,商品D,400.0,201901,菅原誠治,すがわら せいじ,C市,sugawara_seiji@example.com,2018-06-28 00:00:00
